,0
0,0.0001846076698201565
1,0.00013432494809252342
2,0.00010153259068592272
3,1.986581986729971e-05
4,0.0003984723034289634
5,0.00022310396276770683
6,0.0002538224514928817
7,0.00020389423178042695
8,8.928885155335091e-05
9,0.00012297079271832257
10,0.00012937338807751986
11,0.00018620040299808965
12,0.0003835952860214241
13,0.00018637258083355454
14,8.470921334509996e-05
15,0.0005732810865359384
16,0.0006455951440944637
17,0.0005572888798907401
18,0.00040873108052263843
19,0.0004211219365139901
20,0.0002774728197734097
21,0.000372101245554515
22,0.0003246619646981805
23,0.0003248330649410462
24,0.0001859816289223014
25,0.00030553679577659053
26,0.00028264748115382833
27,0.0001814760481486392
28,0.0003718010414107443
29,0.00038301051957336836
30,0.00031041800167175266
31,0.00032294980290958214
32,0.0005320874601913358
33,0.0005914647683082216
34,0.0005838928019399733
35,0.0005142255523056192
36,0.0003953746209378685
37,0.0005246745766729787
38,0.0006581182486193392
39,0.0006668373653142668
40,0.0007313275330525388
41,5.598826522972776e-05
42,0.0004951060817096801
43,0.00056098491233902
44,0.00039684414961405073
45,0.0003702061452453534
46,0.0007372665615685389
47,0.000594933233781651
48,0.0001576868102977796
49,0.0007989323161432017
50,0.00043200460072886394
51,5.3144546637298684e-05
52,0.00014207234174346057
53,0.0007518289204144596
54,0.0007793596858617591
55,0.0008313731059950842
56,0.0001230002359460699
57,0.0005009693770267355
58,0.0003330211781354195
59,0.0005244787167381962
60,0.00024945251661769697
61,0.00043359350964872667
62,0.0002058043793814181
63,0.00045089594374760213
64,0.0006107933839248619
65,0.00041684867779932463
66,0.0004920650836612261
67,0.0003963414819117983
68,0.00046408220372361805
69,0.0005571579574983531
70,0.0001530083480792114
71,0.0005454079180550179
72,0.00045924207987803914
73,0.00020761206770271025
74,0.0002714242464832933
75,0.0005496698848171124
76,0.00019588844708909645
77,0.00011209750315408233
78,0.0005346721015111528
79,0.0004541038377418033
80,0.0002978601079819232
81,0.00043995511970210046
82,0.000529870007960044
83,0.0006099873295108371
84,0.00030948897031191693
85,0.000373549867315705
86,0.000632741893270966
87,0.0006359532797186256
88,0.0006871980778844938
89,0.0004828079731718056
90,6.306761474238702e-05
91,0.00022150669327358
92,0.00027392674102022784
93,0.0002614546282560561
94,0.0005958545578373343
95,0.00031936339992371136
96,0.00021672760037252817
97,6.0167795367397197e-05
98,0.0014691877223921039
99,0.0006333355043900144
100,0.0012392732464020426
101,0.0007370129379513507
102,0.0013640185428040763
103,0.001163444122367854
104,0.0010556391660247095
105,0.000985296554363008
106,0.0007541959387108845
107,0.0005504271848664009
108,0.0007681457457225971
109,0.0009082727229828398
110,0.0008548940791823148
111,0.0007092610045088257
112,0.0014561778655367745
113,0.0009786863016811476
114,0.0018734522309016054
115,0.0014384894560757996
116,0.0013449885596202745
117,0.0016832233912651886
118,0.001636649196087006
119,0.001659512075934467
120,0.0019386645601859596
121,0.001968330532381428
122,0.001516900038106962
123,0.0029391780122971925
124,0.0027932331698797773
125,0.0005551899488814347
126,0.0037795109763911505
127,0.0038753630407942813
128,0.002275531696821162
129,0.0050574752316638535
130,0.004577474141229049
131,0.0014978296690079532
132,0.005645556984944162
133,0.003745411381377109
134,0.007643570235369541
135,0.002659078150544256
136,0.004423434644386649
137,0.0055657734619946626
138,0.005807918755253542
139,0.006397903179711212
140,0.00910635881824117
141,0.0070102093090955026
142,0.006479405594832195
143,0.008915942867043943
144,0.0017907270516508377
145,0.004042366375328817
