,0
0,-0.05567733998750207
1,0.09331581898442622
2,-0.04911083237693587
3,-0.1964123364885069
4,0.9130089625539611
5,0.06328214274388348
6,-0.35212351390057495
7,-0.041835466118723526
8,-0.16198191617776422
9,0.5751330174473362
10,-0.5803148978964016
11,-0.588632937381807
12,0.44889763986186226
13,0.08803822496938284
14,-0.5073765167861609
15,0.7586621616609887
16,-0.3866099856009035
17,-0.18569415069466672
18,0.06645971434012944
19,-0.2883649894993624
20,-0.14159982677881944
21,-0.37483313668755713
22,-0.011851791398567218
23,0.09316284647512274
24,0.01931983534465505
25,-0.4480593062474165
26,-0.19303776898794062
27,-0.26530419553779605
28,-0.49773434177652526
29,0.0378596253958817
30,-0.08049595672958794
31,-0.3390360139089629
32,-0.3890542810120385
33,-0.14869019315742368
34,-0.040404198830519544
35,0.06017813581585004
36,-0.3411204090125505
37,0.32200546084404935
38,0.15560302776439472
39,-0.05388487513808915
40,0.08642574434647617
41,0.07319443846946563
42,0.7548950879370226
43,-0.12976474781126868
44,-0.015205861892378159
45,-0.3889217667984897
46,-0.44569631537206067
47,-0.1204257210073128
48,0.22708553758671793
49,-0.7067216244853474
50,-0.16131242909865715
51,-0.5195835828784846
52,-0.9842716699174431
53,0.7004492723287988
54,0.11583119731844707
55,-0.16857079671171782
56,0.0015956329931580756
57,0.6566535311936867
58,0.18692744225266492
59,0.33523817877994033
60,0.02529906062192562
61,0.404328954142275
62,-0.254860259667438
63,-0.5641603573282066
64,-0.3197467872559853
65,-0.12467927291742016
66,0.2777853422446
67,-0.2862151369301558
68,-0.4288095727635481
69,0.2825620697724746
70,0.15036016409579325
71,0.5654194821091184
72,-0.058184557554091354
73,0.1792131116697671
74,0.46991065715771013
75,0.39118340030368154
76,-0.10740751109712537
77,0.504141199631272
78,-0.7288688149221838
79,0.07276912634385527
80,-0.285074722488511
81,0.3725487387766387
82,0.251063404911073
83,0.20296405194535086
84,-0.2417779588078874
85,-0.49620730528110607
86,0.32409508671045095
87,-0.1681160421166175
88,0.07915217913067127
89,-0.16006239820235252
90,0.30535116801673773
91,-0.8926561545247783
92,-0.5775572777496766
93,-0.5125891976895998
94,-0.5428615510231053
95,-0.24146620300089355
96,0.41053176525734875
97,-0.6148376989006689
98,-0.9408520595486247
99,-0.15482082723828905
100,0.42488029387251824
101,-0.06763422761694325
102,-0.4275345065430021
103,-0.0460068902084383
104,0.08742120026114665
105,0.06591549676518042
106,0.030810201145951743
107,0.19028991544702192
108,-0.41247983977804537
109,-0.3403104923348541
110,-0.3356792522774862
111,0.2984745718460293
112,-0.4333049139865224
113,-0.06241570347380589
114,-0.4087598141275237
115,-0.15895338755890145
116,0.25138701885911585
117,-0.33547153081790176
118,0.19285394081917545
119,0.1196243338004027
120,-0.1741548619829955
121,0.010284078678393906
122,-0.16478480608001186
123,-0.41748209255309254
124,0.08904843254180826
125,0.10642468883632304
126,-0.7443375024917318
127,0.1600839610295942
128,0.05295565790915218
129,-0.4699812823137935
130,-0.3069793273903654
131,-0.4889332181414195
132,0.694968490253975
133,0.005339727970206448
134,-0.42380363966377227
