,0
0,0.00023119989480109432
1,0.00012054248807756496
2,7.883702550235902e-05
3,6.34260453839458e-05
4,6.0904159112462584e-05
5,7.507087496652765e-05
6,0.0001294248387741666
7,0.00033998292687270187
8,0.0012892197085214488
9,0.0066088578972224475
10,0.034184903082688935
11,0.1178543856549792
12,0.2431105949306763
13,0.3011389582615894
14,0.20119755100938616
15,0.0749669483583184
16,0.0175298582570353
17,0.0033201247839190506
18,0.0006047231501514539
19,0.00019904951962174269
20,0.0001249614076676114
21,0.00010725076356445729
22,0.00011633160691158496
23,0.0001474599048084718
24,0.0002147028193765008
25,0.00036527761586364416
26,0.0007363051889069672
27,0.0018906613036015988
28,0.016062649463647227
29,0.8809581981523075
30,0.09845060295635166
31,0.009850234470786324
32,0.001517357813003103
33,0.0004893382318905511
34,0.00022521550192828303
35,0.00011516330175626189
36,6.645777285629374e-05
37,4.5135528367516894e-05
38,4.1212433970902086e-05
39,7.13857978670127e-05
40,0.0002502472114322391
41,0.000804360936893659
42,0.0020241395857516402
43,0.003727880267785146
44,0.004786233220038508
45,0.0040996468061681125
46,0.002462812211263322
47,0.0011120022056738516
48,0.0004011563660151634
49,0.0001660175568687353
50,0.00010229390086663086
51,7.108016576745988e-05
52,5.693376093176381e-05
53,5.277576746339691e-05
54,5.344349650456595e-05
55,6.244601064616219e-05
56,8.335397185050202e-05
57,0.00012875003564821226
58,0.0002392079516741343
