,0
0,0.00012420559449337196
1,3.400112690691159e-05
2,1.1356502848924496e-05
3,4.251982651542775e-06
4,1.7979887516667152e-06
5,8.334212515593788e-07
6,4.2838349626839346e-07
7,2.377766111948107e-07
8,1.3969172894374894e-07
9,8.991199238103653e-08
10,6.198903972908544e-08
11,4.65795809888571e-08
12,3.628822434695947e-08
13,2.987440852768209e-08
14,2.5979364831431362e-08
15,2.419969166536018e-08
16,2.4139782813378273e-08
17,2.5012901630523658e-08
18,2.8836287639872137e-08
19,3.6967014411523944e-08
20,5.060919599959608e-08
21,7.427716709165282e-08
22,1.1535516049436751e-07
23,2.0095484436949753e-07
24,3.5746018039977635e-07
25,7.571745638103889e-07
26,1.574561499770438e-06
27,3.4559187881374186e-06
28,8.395239758431325e-06
29,2.2046296875842877e-05
30,6.142530290863118e-05
31,0.00017598834562636563
32,0.0005833495964450414
33,0.0019703688325680784
34,0.006809378814614669
35,0.017815241396882547
36,0.040797750923966446
37,0.08664452344252495
38,0.1415715007050865
39,0.1872524735872624
40,0.2047456210427733
41,0.14652564377626764
42,0.0897791337744638
43,0.04750201770981161
44,0.017284296645709192
45,0.006505649920281594
46,0.0026704857125074907
47,0.0013167019240426824
48,0.001312706395141303
49,0.0027585732540484674
50,0.007625290666808269
51,0.020667945141605415
52,0.04720176352922848
53,0.08857169001000793
54,0.14844118731879338
55,0.1731304604915634
56,0.1833133826820746
57,0.143988761504132
58,0.09148856495102357
59,0.05023549147238469
60,0.02458896816830712
61,0.010651012829287472
62,0.003949244348777512
63,0.00115135629630927
64,0.0003620335967595663
65,0.0001100876107543488
66,3.6273072378296536e-05
67,1.278931834167344e-05
68,4.649620685287411e-06
69,2.0474199817465385e-06
70,9.256354276379133e-07
71,4.713996970205324e-07
72,2.698820165888248e-07
73,1.589694156184324e-07
74,1.084709376721102e-07
75,7.637166868773943e-08
76,6.445305071267608e-08
77,5.586887741410039e-08
78,5.6091808447122615e-08
79,5.927936984246795e-08
80,6.660291324722462e-08
81,8.268168108203858e-08
82,1.0670584499550475e-07
83,1.4824050674407886e-07
84,2.180319926166932e-07
85,3.388613914646916e-07
86,5.619969878538009e-07
87,9.937557229064807e-07
88,1.897612384589242e-06
89,3.7551930613322506e-06
90,8.181308848994126e-06
91,1.8466604629798485e-05
92,4.67560495098301e-05
93,0.00012645486106490462
94,0.00038525342565674174
95,0.0013359935551343941
96,0.00539818230622125
97,0.035057585520392065
98,0.9000171625430321
99,0.1379700269561179
100,0.036738545531292244
101,0.018405444782578658
102,0.010224497730763052
103,0.006360705926025848
104,0.00531231744573086
105,0.006646769923155916
106,0.01079525558960707
107,0.01798425056694406
108,0.030073497044827785
109,0.04915173251717168
110,0.07590401839523118
111,0.10188633300441821
112,0.12156706534701876
113,0.12622577463854756
114,0.12049224045664846
115,0.11084437266756976
116,0.09059102430357038
117,0.06276713283984296
118,0.03908817930804927
119,0.022344775466634124
120,0.010499186491077865
121,0.004612577819912263
122,0.0019306603392493958
123,0.0007961252592852402
124,0.00030868947413082484
125,0.00012559025274050116
126,4.997895271833466e-05
127,1.983624612320121e-05
128,1.0289956194725337e-05
129,5.0693714080271285e-06
130,2.6348153779524775e-06
131,1.8339471088600134e-06
132,1.22285754977944e-06
133,1.266884821257103e-06
134,1.2155634673170931e-06
135,1.7563122318560094e-06
136,2.3342409839561216e-06
137,3.2728881071292274e-06
138,4.779195717267008e-06
139,7.469920527130254e-06
140,1.408334187065574e-05
141,3.9759980343123754e-05
142,0.00016033915847990426
143,0.0008281995101609399
144,0.0033872139096493684
145,0.012772780577330958
146,0.04105529615771861
147,0.08780038251043343
148,0.136812251365127
149,0.2154271981237219
150,0.20433547338221358
151,0.14680131399784482
152,0.08759556252808902
153,0.041471488727804685
154,0.01617282235171574
155,0.0047974801120855256
156,0.0011888434096011065
157,0.0002932654031851224
158,6.097470927695419e-05
159,1.4730615624935373e-05
160,4.051238025112062e-06
161,1.8376131410224372e-06
162,1.0019285174009925e-06
163,6.749760632508343e-07
164,4.777899613410679e-07
165,4.0531527782696287e-07
166,4.5288488763066284e-07
167,5.310395395505504e-07
168,6.80304187646473e-07
169,8.476041885092831e-07
170,1.1477654990915454e-06
171,1.4629986552292184e-06
172,1.85150863210246e-06
173,2.492371019537302e-06
174,3.1750810033395786e-06
175,4.246862946671405e-06
176,5.707120524310895e-06
177,7.616064579097173e-06
178,9.813907517641363e-06
179,1.2398444611051877e-05
180,1.519035068035143e-05
181,1.7967751600476175e-05
182,2.085736142905181e-05
183,2.484192727719681e-05
184,2.9587343576963148e-05
185,3.562286070801161e-05
186,4.2271706547991144e-05
187,4.600837685886369e-05
188,5.109346761326056e-05
189,5.1369213355366125e-05
190,5.3212909962493057e-05
191,5.6830187357538185e-05
192,6.564608032634421e-05
193,6.84661836248066e-05
194,7.270428371940561e-05
195,7.06999073138492e-05
196,8.39090652619352e-05
197,8.912907201338208e-05
198,0.00014742640629600835
