,0
0,2.755297334564368
1,2.4281260621383933
2,2.193825068915043
3,1.9562569803484093
4,1.7530827939663203
5,1.6053962648803515
6,1.4586017700644192
7,1.2667139138912373
8,1.2191357241149947
9,1.0314332818406633
10,0.9377726037247922
11,0.8536101138123104
12,0.7353799056758366
13,0.7495156886745303
14,0.622066955912681
15,0.5173066012465549
16,0.5041496454795171
17,0.4564463196269749
18,0.4223237853308747
19,0.38424543417387047
20,0.32261634975598924
21,0.34110623180755045
22,0.23413718814429785
23,0.25381776001846823
24,0.261387623413653
25,0.21209001526004634
26,0.20341656415097112
27,0.13919749658490704
28,0.13439385491200725
29,0.13843501786904336
30,0.10689495061905958
31,0.058844484081524207
32,0.12189118391602785
33,0.11152700720920414
34,0.0919467106427513
35,0.012202356507243946
36,0.022402071710031106
37,0.04724272380599956
38,0.041759562535405234
39,0.0332048104565037
40,0.004620626601259274
41,0.030869851083758733
42,0.06855690798223879
43,0.030819300029811446
44,0.001893507048205345
45,-0.003231970300122518
46,0.012325905545947063
47,0.015289032892026927
48,-0.00284574194602618
49,-0.05056433640110938
50,0.012172704068424136
51,0.011353205808734416
52,0.028669261439283722
53,-0.011044603720628196
54,0.029648531919091767
55,-0.03061625834624694
56,0.01023194857563839
57,-0.027256684329249506
58,-0.03639844392313675
59,-0.028765186622032046
60,0.03243229301466366
61,-0.01674729962605145
62,-0.04084624952326654
63,-0.006492221021730225
64,-0.005089064746562963
65,-0.03744041038496721
66,0.015685765258438785
67,-0.006813701255290377
68,0.004281983366080427
69,-0.059705855328098266
70,0.04408904461503984
71,-0.002458745566462078
72,-0.019039313483675404
73,-0.02488615141877611
74,0.0613295968917206
75,0.0381085713959245
76,-0.021546629496568485
77,-0.02088640133575488
78,0.02516781792061172
79,0.005675359318704488
80,-0.03218760016225295
81,0.025253742886581762
82,0.02110284325440939
83,0.042138644736963084
84,-0.016204859921612195
85,0.0016621810806775553
86,0.008787245810959481
87,0.05305765729329845
88,-0.029291029889337267
89,0.00954611656125781
90,0.053940129278160144
91,-0.017602585693773657
92,0.016431110588042794
93,0.04143807459258729
94,-0.053830894947970664
95,-0.030752312033792605
96,-0.0239873986331352
97,0.026140125556619116
98,0.003184757257951863
99,-0.008853351881259889
100,-0.034841856005846404
101,0.045390404296905655
102,0.012101008068639982
103,0.0024736318145175424
104,-0.012770104059535742
105,-0.006950652306472157
106,-0.008542855633437142
107,-0.04909430647438351
108,0.0347838410628002
109,0.04673859979042262
110,0.062148356004455695
111,-0.008656853903957661
112,-0.009672084526428747
113,-0.008502871936507329
114,0.008903281757080697
115,0.00630108926743223
116,0.012978454644492005
117,-0.0430715666191233
118,-0.004827903688700941
119,-0.036278689123075525
120,-0.02045535008580223
121,-0.016690886116928656
122,-0.0012611536550380994
123,0.02435097559679379
124,0.02558210088162445
125,-0.02419115433316942
126,0.011143417497084447
127,-0.04219820998913009
128,-0.02853474531703621
129,0.023717973659606262
130,-0.030481529620658497
131,-0.00784445986775036
132,-0.004127807950197262
133,-0.015010420502029819
134,0.04120656773408489
135,0.021480626843142114
136,0.03720476880927455
137,-0.025303745148123037
138,0.020078031367758375
139,-0.03943428633851208
140,-0.0074513625816324735
141,-0.011546797841626509
142,0.025529063394669295
143,-0.0009200478499063172
144,-0.017228792479943935
145,0.0064570258381886365
146,0.028830788097459436
147,0.018019807486127283
148,-0.030946724252943696
149,-0.03381372849047354
150,0.009138372340734483
151,-0.018987311408084427
152,-0.054321400388744764
153,0.04204696693668792
154,0.04327460180933378
155,0.025343208824087915
156,0.021373015858993923
157,0.009894940759776717
158,0.00973666982766986
159,-0.006710324973502901
160,0.01724405072233218
161,-0.04398989491846196
162,-0.023607838319698034
163,-0.0011945836910121782
164,-0.06095780817647993
165,0.03988259995059908
166,0.014617914724542899
167,-0.015965290224312548
168,0.021698377350676208
169,0.031727033368935224
170,0.007867140506617827
171,-0.00679492564816387
172,-0.023365804553169535
173,-0.04384513077505023
174,0.040113235349054976
175,0.021659408492114927
176,-0.018379744446287847
177,-0.012304640057852948
178,-0.021337190643583363
179,0.005837880128300592
180,0.029598044416719926
181,0.009924623262723248
182,-0.003445584763314942
183,0.022201434395727745
184,0.02675081342743657
185,-0.020269448024855984
186,-0.010604774326215425
187,-0.016278655584029307
188,0.012142705807298407
189,-0.0012552029221072046
190,-0.017045684969438528
191,-0.014599724885544748
192,-0.01598989689520811
193,-0.040305831688174316
194,0.011386919645498015
195,-0.01055992433988827
196,-0.0024068205529935278
197,0.0104209971275193
198,-0.026690262465977083
199,0.00305440518244557
200,0.02829622231578046
201,0.044188595022513814
202,0.04914933348583489
203,0.0810922747384556
204,0.11007207796564417
205,0.17402005236182494
206,0.14363276599079114
207,0.19159587782765342
208,0.21332929312254376
209,0.22183061782449118
210,0.325971645512687
211,0.3486477783992747
212,0.3379354469892953
213,0.3610678998656567
214,0.42209831679552456
215,0.39142893837734793
216,0.4623689794068987
217,0.4586812903440979
218,0.5017774487471309
219,0.511517572815825
220,0.5434526501834319
221,0.5568493613480922
222,0.6288956127790616
223,0.5858514918592049
224,0.6302305713891575
225,0.6925969989438149
226,0.7359834562121282
227,0.6912651297621807
228,0.8150798017968658
229,0.7476601187748226
230,0.7934211314992616
231,0.8583646773410949
232,0.8524694321085702
233,0.8566480531097458
234,0.9124856269122716
235,1.0128259932185038
236,0.962404036096958
237,0.9534918240734447
238,1.0350581658008604
239,1.0421216065308052
240,1.0795630581951474
241,1.1010679790647668
242,1.1504123422701655
243,1.1415886381228688
244,1.2486555314513965
245,1.1951291747966681
246,1.239220605646859
247,1.3146028376921268
248,1.3222056328126939
249,1.3474309142637266
250,1.4058863750781494
251,1.37591208569081
252,1.4163091445930363
253,1.489012610575025
254,1.4627540053765982
255,1.5350566064411908
256,1.5559010704565146
257,1.5137398824329273
258,1.6128566619753921
259,1.6168355606326898
260,1.6274846052373166
261,1.7037543504311463
262,1.677010550359456
263,1.7093683619911326
264,1.718857167987242
265,1.7462326285825565
266,1.8190181202989748
267,1.851938772604004
268,1.8468719885558367
269,1.8417282580090737
270,1.9259998532830325
271,1.9490208014953672
272,1.9516871581102933
273,1.9493538479398829
274,1.9921536563391824
275,2.03685129235842
276,2.0909610758357857
277,2.098279798384782
278,2.1163875168539996
279,2.1862614469849
280,2.1627350385483046
281,2.193473845858795
282,2.222345558776137
283,2.298996928922612
284,2.312306636007981
285,2.308670608242412
286,2.4025088950587468
287,2.4319819287949036
288,2.4356308367722823
289,2.5006567036900007
290,2.450750879054939
291,2.531446693550355
292,2.540937941123601
293,2.526407372320156
294,2.5992810646389595
295,2.5715905464839386
296,2.5975858229548825
297,2.6514227332726814
298,2.706370297738069
299,2.703341372748457
300,2.7249923542644505
