,0
0,7.282975851900846e-05
1,2.9202757075569257e-05
2,1.57031808066831e-05
3,1.0048576291402576e-05
4,7.33766804299217e-06
5,5.9450469469016976e-06
6,5.220165558982302e-06
7,4.958686731539117e-06
8,5.088450019690609e-06
9,5.580145370785863e-06
10,6.491832751572392e-06
11,7.942029258235227e-06
12,1.018379240428253e-05
13,1.3680028940193937e-05
14,1.917658483153278e-05
15,2.794546095493588e-05
16,4.212449954942781e-05
17,6.584230857100613e-05
18,0.00010662129512036821
19,0.00017799754184926085
20,0.00030537009044813624
21,0.00031689176530912415
22,0.000301595051963242
23,0.00032553545711765515
24,0.00048582887728308737
25,0.0013458005062709352
26,0.007632059880957087
27,0.06916886450655502
28,0.7393671975272355
29,0.18249310593681087
30,0.0002853882560098665
31,0.001057782984525097
32,0.010303950576650718
33,0.12954735301863132
34,0.8507167555075021
35,0.008399906858701798
36,0.00012010027785745633
37,0.00011368849483832736
38,0.0002519885869891768
39,0.005379878185291116
40,0.851495963376166
41,0.12304898108709054
42,0.01669673708944499
43,0.002820302208183452
44,0.0006084326032100262
45,0.00014927937097965337
46,4.299391324464051e-05
47,7.67832095424126e-05
48,8.380032219753012e-05
49,8.659077919271738e-05
50,0.00011766663136306547
51,0.0003546345863746023
52,0.0026754863273861576
53,0.03081962733931922
54,0.4752076300945247
55,1.4554986317067198
56,0.036523966638277346
57,0.0013419947665483725
58,0.00026731188075364
59,0.00021957551563181325
60,0.0004164725309367573
61,0.0013045130750481782
62,0.004255360348107826
63,0.016946741493900647
64,0.1078890658757263
65,0.8000363063198912
66,0.7241966826864673
67,0.25666291794640334
68,0.06303150438845645
69,0.017112357069930074
70,0.005075250008143394
71,0.0016772734621729865
72,0.0006590337569153842
73,0.0003703790353967878
74,0.00034761687482834516
75,0.0004743489170939107
76,0.000773818816710463
77,0.0014081478652581841
78,0.0028487811765435665
79,0.266376968750697
80,0.6783462853012284
81,0.0575427571505426
82,0.005704789030731987
83,0.0006771970501870661
84,0.00010685285733891542
85,9.850224849765769e-05
86,0.00010249450517640658
87,0.00013627529441790837
88,0.0002467831999347758
89,0.0005657467170152526
90,0.0015011733290710586
91,0.004318760591127439
92,0.01341864832472553
93,0.04563601963342364
94,0.1776781968840881
95,0.7555337412692246
96,0.0016535632938330744
97,0.00036418767893622574
98,0.0007048733968250802
99,0.0019743577606319354
100,0.008943000322638613
101,0.3918911414803883
102,0.6096295971407101
103,0.2461773722549575
104,0.12062213661050991
105,0.07373556011270473
106,0.062465407768711
107,0.0717259461850701
108,0.07099067365538941
109,0.07499064288549544
110,0.08552201220044434
111,0.09584615391284361
112,0.02662851857435465
113,0.011241482973375209
114,0.009448302661543602
115,0.009973841970540251
116,0.01145147760937799
117,0.014013668501149308
118,0.012526756291665556
119,0.0009137451191909647
120,0.0001303895871163946
121,0.00018456126738064057
122,0.0005952375361324724
123,0.002715530273975278
124,0.016653269956803888
125,0.03466310566854714
126,0.0254317193223092
127,0.026195109470162785
128,0.05214767232344844
129,0.31053321328953515
130,1.1851245147407135
131,0.07205184199525719
132,0.01387827793440389
133,0.009518348751475137
134,0.010956917623103848
135,0.015183007396469024
136,0.02440168872403494
137,0.009927368282775594
138,0.0014983455854615164
139,0.00032604899216429116
140,0.00010570271042061787
141,5.062967994872275e-05
142,3.5832202580937456e-05
143,3.9668564387901886e-05
